                                                                                                                                                                                                                                                                                     
{'loss': 0.157, 'grad_norm': 0.3996999090786337, 'learning_rate': 2.898235473345582e-05, 'epoch': 0.15}
{'loss': 0.1998, 'grad_norm': 0.4856032794893646, 'learning_rate': 2.8955358143789317e-05, 'epoch': 0.15}
{'loss': 0.1071, 'grad_norm': 0.3865867973771429, 'learning_rate': 2.892802104745749e-05, 'epoch': 0.15}
{'loss': 0.1403, 'grad_norm': 0.3402582781211674, 'learning_rate': 2.89003441114775e-05, 'epoch': 0.15}
{'loss': 0.2288, 'grad_norm': 0.3417020871526285, 'learning_rate': 2.8872328011158515e-05, 'epoch': 0.15}
{'loss': 0.2571, 'grad_norm': 0.38127824310532, 'learning_rate': 2.8843973430085204e-05, 'epoch': 0.15}
{'loss': 0.2761, 'grad_norm': 0.41211492618524587, 'learning_rate': 2.8815281060101063e-05, 'epoch': 0.16}
{'loss': 0.1444, 'grad_norm': 0.33506845151536, 'learning_rate': 2.878625160129155e-05, 'epoch': 0.16}
{'loss': 0.1888, 'grad_norm': 0.42206711998690016, 'learning_rate': 2.8756885761966985e-05, 'epoch': 0.16}
{'loss': 0.3452, 'grad_norm': 0.5262722032950593, 'learning_rate': 2.8727184258645276e-05, 'epoch': 0.16}
{'loss': 0.1108, 'grad_norm': 0.307922527144237, 'learning_rate': 2.8697147816034437e-05, 'epoch': 0.16}
{'loss': 0.1975, 'grad_norm': 0.4496585010941245, 'learning_rate': 2.8666777167014895e-05, 'epoch': 0.16}
{'loss': 0.1706, 'grad_norm': 0.41346861264573326, 'learning_rate': 2.863607305262163e-05, 'epoch': 0.16}
{'loss': 0.1645, 'grad_norm': 0.44081288577774735, 'learning_rate': 2.8605036222026058e-05, 'epoch': 0.17}
{'loss': 0.1127, 'grad_norm': 0.41050342187679256, 'learning_rate': 2.8573667432517798e-05, 'epoch': 0.17}
{'loss': 0.2407, 'grad_norm': 0.385469473154193, 'learning_rate': 2.8541967449486153e-05, 'epoch': 0.17}
{'loss': 0.2742, 'grad_norm': 0.39294139184512017, 'learning_rate': 2.850993704640146e-05, 'epoch': 0.17}
{'loss': 0.1095, 'grad_norm': 0.32725411646550057, 'learning_rate': 2.84775770047962e-05, 'epoch': 0.17}
{'loss': 0.1236, 'grad_norm': 0.3561220956104787, 'learning_rate': 2.844488811424594e-05, 'epoch': 0.17}
{'loss': 0.1761, 'grad_norm': 0.44941149678506476, 'learning_rate': 2.841187117235008e-05, 'epoch': 0.18}
{'loss': 0.2217, 'grad_norm': 0.45104927130563105, 'learning_rate': 2.8378526984712353e-05, 'epoch': 0.18}
{'loss': 0.1197, 'grad_norm': 0.3696768199666318, 'learning_rate': 2.834485636492121e-05, 'epoch': 0.18}
{'loss': 0.2424, 'grad_norm': 0.4626881504398661, 'learning_rate': 2.8310860134529948e-05, 'epoch': 0.18}
{'loss': 0.188, 'grad_norm': 0.502842614402007, 'learning_rate': 2.8276539123036658e-05, 'epoch': 0.18}
{'loss': 0.1456, 'grad_norm': 0.5461307400839946, 'learning_rate': 2.8241894167864012e-05, 'epoch': 0.18}
{'loss': 0.2144, 'grad_norm': 0.6190763497930656, 'learning_rate': 2.8206926114338796e-05, 'epoch': 0.18}
{'loss': 0.223, 'grad_norm': 0.3685773511893053, 'learning_rate': 2.8171635815671314e-05, 'epoch': 0.19}
{'loss': 0.2447, 'grad_norm': 0.5882712192097924, 'learning_rate': 2.8136024132934552e-05, 'epoch': 0.19}
{'loss': 0.1509, 'grad_norm': 0.4004666331114607, 'learning_rate': 2.8100091935043175e-05, 'epoch': 0.19}
{'loss': 0.1735, 'grad_norm': 0.42457537521521654, 'learning_rate': 2.8063840098732322e-05, 'epoch': 0.19}
{'loss': 0.1952, 'grad_norm': 0.43998421699385964, 'learning_rate': 2.8027269508536213e-05, 'epoch': 0.19}
{'loss': 0.2193, 'grad_norm': 0.4344080938908506, 'learning_rate': 2.7990381056766583e-05, 'epoch': 0.19}
{'loss': 0.1066, 'grad_norm': 0.3664952609519343, 'learning_rate': 2.795317564349088e-05, 'epoch': 0.2}
{'loss': 0.1508, 'grad_norm': 0.4942778526196329, 'learning_rate': 2.791565417651033e-05, 'epoch': 0.2}
{'loss': 0.1311, 'grad_norm': 0.29691115722059036, 'learning_rate': 2.7877817571337786e-05, 'epoch': 0.2}
{'loss': 0.1444, 'grad_norm': 0.3455239717720995, 'learning_rate': 2.7839666751175358e-05, 'epoch': 0.2}
{'loss': 0.1026, 'grad_norm': 0.39770873685005803, 'learning_rate': 2.7801202646891923e-05, 'epoch': 0.2}
{'loss': 0.137, 'grad_norm': 0.48199594489189906, 'learning_rate': 2.7762426197000404e-05, 'epoch': 0.2}
{'loss': 0.1749, 'grad_norm': 0.3315114755245354, 'learning_rate': 2.7723338347634854e-05, 'epoch': 0.2}
{'loss': 0.1525, 'grad_norm': 0.43001989168501203, 'learning_rate': 2.768394005252739e-05, 'epoch': 0.21}
{'loss': 0.2272, 'grad_norm': 0.37834435882551354, 'learning_rate': 2.764423227298492e-05, 'epoch': 0.21}
